cohort_id,covariate_id,mean,sd,database_id
18348,2000006,0.0277,0,Eunomia
18348,2001006,0.0277,0,Eunomia
18348,2002006,0.0337,0,Eunomia
18348,2003006,0.0373,0,Eunomia
18348,2004006,0.0265,0,Eunomia
18348,2005006,0.0253,0,Eunomia
18348,2006006,0.0229,0,Eunomia
18348,2007006,0.0277,0,Eunomia
18348,2008006,0.0217,0,Eunomia
18348,2009006,0.0313,0,Eunomia
18348,2010006,0.0253,0,Eunomia
18348,2011006,0.0229,0,Eunomia
18348,2012006,0.0193,0,Eunomia
18348,2013006,0.0265,0,Eunomia
18348,2014006,0.0277,0,Eunomia
18348,2015006,0.0169,0,Eunomia
18348,2016006,0.0217,0,Eunomia
18348,2017006,0.0181,0,Eunomia
18348,2018006,0.0157,0,Eunomia
18348,2019006,0.0024,0,Eunomia
18349,1948006,0.0051,0,Eunomia
18349,1950006,0.0025,0,Eunomia
18349,1952006,0.0025,0,Eunomia
18349,1954006,0.0025,0,Eunomia
18349,1955006,0.0051,0,Eunomia
18349,1957006,0.0051,0,Eunomia
18349,1958006,0.0101,0,Eunomia
18349,1959006,0.0025,0,Eunomia
18349,1961006,0.0025,0,Eunomia
18349,1963006,0.0127,0,Eunomia
18349,1964006,0.0025,0,Eunomia
18349,1965006,0.0051,0,Eunomia
18349,1966006,0.0025,0,Eunomia
18349,1968006,0.0025,0,Eunomia
18349,1971006,0.0025,0,Eunomia
18349,1972006,0.0051,0,Eunomia
18349,1973006,0.0051,0,Eunomia
18349,1974006,0.0025,0,Eunomia
18349,1975006,0.0152,0,Eunomia
18349,1976006,0.0127,0,Eunomia
18349,1977006,0.0101,0,Eunomia
18349,1978006,0.0101,0,Eunomia
18349,1979006,0.0076,0,Eunomia
18349,1980006,0.0127,0,Eunomia
18349,1981006,0.0278,0,Eunomia
18349,1982006,0.0127,0,Eunomia
18349,1983006,0.0101,0,Eunomia
18349,1984006,0.0101,0,Eunomia
18349,1985006,0.0127,0,Eunomia
18349,1986006,0.0127,0,Eunomia
18349,1987006,0.0152,0,Eunomia
18349,1988006,0.0278,0,Eunomia
18349,1989006,0.0304,0,Eunomia
18349,1990006,0.0228,0,Eunomia
18349,1991006,0.0051,0,Eunomia
18349,1992006,0.0127,0,Eunomia
18349,1993006,0.0203,0,Eunomia
18349,1994006,0.0152,0,Eunomia
18349,1995006,0.038,0,Eunomia
18349,1996006,0.0253,0,Eunomia
18349,1997006,0.038,0,Eunomia
18349,1998006,0.0253,0,Eunomia
18349,1999006,0.0329,0,Eunomia
18349,2000006,0.0304,0,Eunomia
18349,2001006,0.0329,0,Eunomia
18349,2002006,0.0304,0,Eunomia
18349,2003006,0.0304,0,Eunomia
18349,2004006,0.0278,0,Eunomia
18349,2005006,0.0278,0,Eunomia
18349,2006006,0.0304,0,Eunomia
18349,2007006,0.0228,0,Eunomia
18349,2008006,0.0152,0,Eunomia
18349,2009006,0.0253,0,Eunomia
18349,2010006,0.0329,0,Eunomia
18349,2011006,0.0228,0,Eunomia
18349,2012006,0.0177,0,Eunomia
18349,2013006,0.0228,0,Eunomia
18349,2014006,0.0253,0,Eunomia
18349,2015006,0.0101,0,Eunomia
18349,2016006,0.0152,0,Eunomia
18349,2017006,0.0177,0,Eunomia
18349,2018006,0.0152,0,Eunomia
18349,2019006,0.0051,0,Eunomia
18350,1948006,0.0051,0,Eunomia
18350,1950006,0.0025,0,Eunomia
18350,1952006,0.0025,0,Eunomia
18350,1954006,0.0025,0,Eunomia
18350,1955006,0.0051,0,Eunomia
18350,1957006,0.0051,0,Eunomia
18350,1958006,0.0101,0,Eunomia
18350,1959006,0.0025,0,Eunomia
18350,1961006,0.0025,0,Eunomia
18350,1963006,0.0127,0,Eunomia
18350,1964006,0.0025,0,Eunomia
18350,1965006,0.0051,0,Eunomia
18350,1966006,0.0025,0,Eunomia
18350,1968006,0.0025,0,Eunomia
18350,1971006,0.0025,0,Eunomia
18350,1972006,0.0051,0,Eunomia
18350,1973006,0.0051,0,Eunomia
18350,1974006,0.0025,0,Eunomia
18350,1975006,0.0152,0,Eunomia
18350,1976006,0.0127,0,Eunomia
18350,1977006,0.0101,0,Eunomia
18350,1978006,0.0101,0,Eunomia
18350,1979006,0.0076,0,Eunomia
18350,1980006,0.0127,0,Eunomia
18350,1981006,0.0278,0,Eunomia
18350,1982006,0.0127,0,Eunomia
18350,1983006,0.0101,0,Eunomia
18350,1984006,0.0101,0,Eunomia
18350,1985006,0.0127,0,Eunomia
18350,1986006,0.0127,0,Eunomia
18350,1987006,0.0152,0,Eunomia
18350,1988006,0.0278,0,Eunomia
18350,1989006,0.0304,0,Eunomia
18350,1990006,0.0228,0,Eunomia
18350,1991006,0.0051,0,Eunomia
18350,1992006,0.0127,0,Eunomia
18350,1993006,0.0203,0,Eunomia
18350,1994006,0.0152,0,Eunomia
18350,1995006,0.038,0,Eunomia
18350,1996006,0.0253,0,Eunomia
18350,1997006,0.038,0,Eunomia
18350,1998006,0.0253,0,Eunomia
18350,1999006,0.0329,0,Eunomia
18350,2000006,0.0304,0,Eunomia
18350,2001006,0.0329,0,Eunomia
18350,2002006,0.0304,0,Eunomia
18350,2003006,0.0304,0,Eunomia
18350,2004006,0.0278,0,Eunomia
18350,2005006,0.0278,0,Eunomia
18350,2006006,0.0304,0,Eunomia
18350,2007006,0.0228,0,Eunomia
18350,2008006,0.0152,0,Eunomia
18350,2009006,0.0253,0,Eunomia
18350,2010006,0.0329,0,Eunomia
18350,2011006,0.0228,0,Eunomia
18350,2012006,0.0177,0,Eunomia
18350,2013006,0.0228,0,Eunomia
18350,2014006,0.0253,0,Eunomia
18350,2015006,0.0101,0,Eunomia
18350,2016006,0.0152,0,Eunomia
18350,2017006,0.0177,0,Eunomia
18350,2018006,0.0152,0,Eunomia
18350,2019006,0.0051,0,Eunomia
21402,2005006,0.0629,0,Eunomia
21402,2006006,0.0629,0,Eunomia
21402,2007006,0.0692,0,Eunomia
21402,2008006,0.0723,0,Eunomia
21402,2009006,0.066,0,Eunomia
21402,2010006,0.1132,0,Eunomia
21402,2011006,0.0597,0,Eunomia
21402,2012006,0.0692,0,Eunomia
21402,2013006,0.0597,0,Eunomia
21402,2014006,0.0629,0,Eunomia
21402,2015006,0.0723,0,Eunomia
21402,2016006,0.0597,0,Eunomia
21402,2017006,0.0912,0,Eunomia
21402,2018006,0.0503,0,Eunomia
21402,2019006,0.0283,0,Eunomia
14906,1007,0.0922,0,Eunomia
14906,2007,0.0689,0,Eunomia
14906,3007,0.0833,0,Eunomia
14906,4007,0.0833,0,Eunomia
14906,5007,0.0911,0,Eunomia
14906,6007,0.08,0,Eunomia
14906,7007,0.0811,0,Eunomia
14906,8007,0.09,0,Eunomia
14906,9007,0.08,0,Eunomia
14906,10007,0.0867,0,Eunomia
14906,11007,0.0767,0,Eunomia
14906,12007,0.0867,0,Eunomia
14907,1007,0.0795,0,Eunomia
14907,2007,0.0783,0,Eunomia
14907,3007,0.0807,0,Eunomia
14907,4007,0.0627,0,Eunomia
14907,5007,0.1036,0,Eunomia
14907,6007,0.0843,0,Eunomia
14907,7007,0.094,0,Eunomia
14907,8007,0.106,0,Eunomia
14907,9007,0.0578,0,Eunomia
14907,10007,0.0867,0,Eunomia
14907,11007,0.0916,0,Eunomia
14907,12007,0.0747,0,Eunomia
14909,1007,0.0835,0,Eunomia
14909,2007,0.0814,0,Eunomia
14909,3007,0.0585,0,Eunomia
14909,4007,0.1023,0,Eunomia
14909,5007,0.096,0,Eunomia
14909,6007,0.0877,0,Eunomia
14909,7007,0.0731,0,Eunomia
14909,8007,0.0647,0,Eunomia
14909,9007,0.0898,0,Eunomia
14909,10007,0.0856,0,Eunomia
14909,11007,0.096,0,Eunomia
14909,12007,0.0814,0,Eunomia
17492,1007,0.0835,0,Eunomia
17492,2007,0.0814,0,Eunomia
17492,3007,0.0585,0,Eunomia
17492,4007,0.1023,0,Eunomia
17492,5007,0.096,0,Eunomia
17492,6007,0.0877,0,Eunomia
17492,7007,0.0731,0,Eunomia
17492,8007,0.0647,0,Eunomia
17492,9007,0.0898,0,Eunomia
17492,10007,0.0856,0,Eunomia
17492,11007,0.096,0,Eunomia
17492,12007,0.0814,0,Eunomia
17493,1007,0.0835,0,Eunomia
17493,2007,0.0814,0,Eunomia
17493,3007,0.0585,0,Eunomia
17493,4007,0.1023,0,Eunomia
17493,5007,0.096,0,Eunomia
17493,6007,0.0877,0,Eunomia
17493,7007,0.0731,0,Eunomia
17493,8007,0.0647,0,Eunomia
17493,9007,0.0898,0,Eunomia
17493,10007,0.0856,0,Eunomia
17493,11007,0.096,0,Eunomia
17493,12007,0.0814,0,Eunomia
18342,1007,0.0835,0,Eunomia
18342,2007,0.0814,0,Eunomia
18342,3007,0.0585,0,Eunomia
18342,4007,0.1023,0,Eunomia
18342,5007,0.096,0,Eunomia
18342,6007,0.0877,0,Eunomia
18342,7007,0.0731,0,Eunomia
18342,8007,0.0647,0,Eunomia
18342,9007,0.0898,0,Eunomia
18342,10007,0.0856,0,Eunomia
18342,11007,0.096,0,Eunomia
18342,12007,0.0814,0,Eunomia
18345,1007,0.0922,0,Eunomia
18345,2007,0.0689,0,Eunomia
18345,3007,0.0833,0,Eunomia
18345,4007,0.0833,0,Eunomia
18345,5007,0.0911,0,Eunomia
18345,6007,0.08,0,Eunomia
18345,7007,0.0811,0,Eunomia
18345,8007,0.09,0,Eunomia
18345,9007,0.08,0,Eunomia
18345,10007,0.0867,0,Eunomia
18345,11007,0.0767,0,Eunomia
18345,12007,0.0867,0,Eunomia
18346,1007,0.0922,0,Eunomia
18346,2007,0.0689,0,Eunomia
18346,3007,0.0833,0,Eunomia
18346,4007,0.0833,0,Eunomia
18346,5007,0.0911,0,Eunomia
18346,6007,0.08,0,Eunomia
18346,7007,0.0811,0,Eunomia
18346,8007,0.09,0,Eunomia
18346,9007,0.08,0,Eunomia
18346,10007,0.0867,0,Eunomia
18346,11007,0.0767,0,Eunomia
18346,12007,0.0867,0,Eunomia
18347,1007,0.0795,0,Eunomia
18347,2007,0.0783,0,Eunomia
18347,3007,0.0807,0,Eunomia
18347,4007,0.0627,0,Eunomia
18347,5007,0.1036,0,Eunomia
18347,6007,0.0843,0,Eunomia
18347,7007,0.094,0,Eunomia
18347,8007,0.106,0,Eunomia
18347,9007,0.0578,0,Eunomia
18347,10007,0.0867,0,Eunomia
18347,11007,0.0916,0,Eunomia
18347,12007,0.0747,0,Eunomia
18348,1007,0.0795,0,Eunomia
18348,2007,0.0783,0,Eunomia
18348,3007,0.0807,0,Eunomia
18348,4007,0.0627,0,Eunomia
18348,5007,0.1036,0,Eunomia
18348,6007,0.0843,0,Eunomia
18348,7007,0.094,0,Eunomia
18348,8007,0.106,0,Eunomia
18348,9007,0.0578,0,Eunomia
18348,10007,0.0867,0,Eunomia
18348,11007,0.0916,0,Eunomia
18348,12007,0.0747,0,Eunomia
18349,1007,0.0886,0,Eunomia
18349,2007,0.0785,0,Eunomia
18349,3007,0.0861,0,Eunomia
18349,4007,0.0557,0,Eunomia
18349,5007,0.0987,0,Eunomia
18349,6007,0.0886,0,Eunomia
18349,7007,0.081,0,Eunomia
18349,8007,0.0937,0,Eunomia
18349,9007,0.0633,0,Eunomia
18349,10007,0.0987,0,Eunomia
18349,11007,0.0987,0,Eunomia
18349,12007,0.0684,0,Eunomia
18350,1007,0.0886,0,Eunomia
18350,2007,0.0785,0,Eunomia
18350,3007,0.0861,0,Eunomia
18350,4007,0.0557,0,Eunomia
18350,5007,0.0987,0,Eunomia
18350,6007,0.0886,0,Eunomia
18350,7007,0.081,0,Eunomia
18350,8007,0.0937,0,Eunomia
18350,9007,0.0633,0,Eunomia
18350,10007,0.0987,0,Eunomia
18350,11007,0.0987,0,Eunomia
18350,12007,0.0684,0,Eunomia
21402,1007,0.0912,0,Eunomia
21402,2007,0.0629,0,Eunomia
21402,3007,0.0755,0,Eunomia
21402,4007,0.1258,0,Eunomia
21402,5007,0.0881,0,Eunomia
21402,6007,0.1038,0,Eunomia
21402,7007,0.0849,0,Eunomia
21402,8007,0.0629,0,Eunomia
21402,9007,0.0818,0,Eunomia
21402,10007,0.0723,0,Eunomia
21402,11007,0.0723,0,Eunomia
21402,12007,0.0786,0,Eunomia
14906,28060210,0.0072,0,Eunomia
14906,30753210,0.1006,0,Eunomia
14906,78272210,0.0061,0,Eunomia
14906,80180210,1,0,Eunomia
14906,80809210,6e-4,0,Eunomia
14906,81151210,0.0072,0,Eunomia
14906,81893210,0.0311,0,Eunomia
14906,134438210,0.0011,0,Eunomia
14906,195588210,0.0056,0,Eunomia
14906,196456210,6e-4,0,Eunomia
14906,198199210,6e-4,0,Eunomia
14906,198809210,6e-4,0,Eunomia
14906,257012210,0.0083,0,Eunomia
14906,258780210,6e-4,0,Eunomia
14906,260139210,0.0461,0,Eunomia
14906,317576210,0.0017,0,Eunomia
14906,321042210,6e-4,0,Eunomia
14906,372328210,0.0067,0,Eunomia
14906,375671210,0.0022,0,Eunomia
14906,378001210,0.0078,0,Eunomia
14906,439777210,0.0022,0,Eunomia
14906,4001336210,0.0106,0,Eunomia
14906,4029498210,6e-4,0,Eunomia
14906,4035415210,0.0011,0,Eunomia
14906,4048171210,0.0011,0,Eunomia
14906,4056621210,0.0011,0,Eunomia
14906,4084167210,6e-4,0,Eunomia
14906,4109685210,6e-4,0,Eunomia
14906,4112343210,0.0761,0,Eunomia
14906,4113008210,0.0011,0,Eunomia
14906,4116491210,0.0039,0,Eunomia
14906,4132546210,0.0106,0,Eunomia
14906,4134304210,0.0028,0,Eunomia
14906,4142905210,6e-4,0,Eunomia
14906,4149245210,6e-4,0,Eunomia
14906,4152936210,0.0022,0,Eunomia
14906,4155034210,0.0022,0,Eunomia
14906,4156265210,0.0028,0,Eunomia
14906,4218389210,0.005,0,Eunomia
14906,4237458210,0.0033,0,Eunomia
14906,4266809210,0.1878,0,Eunomia
14906,4278672210,0.0028,0,Eunomia
14906,4280726210,0.0011,0,Eunomia
14906,4283893210,0.1217,0,Eunomia
14906,4285898210,0.1728,0,Eunomia
14906,4294548210,0.0067,0,Eunomia
14906,4296204210,0.0017,0,Eunomia
14906,4296205210,0.0039,0,Eunomia
14906,4310024210,0.0044,0,Eunomia
14906,40481087210,0.1044,0,Eunomia
14906,40486433210,0.0017,0,Eunomia
14907,28060210,0.0108,0,Eunomia
14907,30753210,0.0434,0,Eunomia
14907,78272210,0.0036,0,Eunomia
14907,80180210,1,0,Eunomia
14907,81151210,0.0157,0,Eunomia
14907,81893210,0.0108,0,Eunomia
14907,134438210,0.0012,0,Eunomia
14907,195588210,0.0036,0,Eunomia
14907,257012210,0.0096,0,Eunomia
14907,260139210,0.0494,0,Eunomia
14907,261325210,0.0012,0,Eunomia
14907,317576210,0.0012,0,Eunomia
14907,321042210,0.0012,0,Eunomia
14907,372328210,0.0012,0,Eunomia
14907,375671210,0.0036,0,Eunomia
14907,378001210,0.0072,0,Eunomia
14907,381316210,0.0036,0,Eunomia
14907,439777210,0.0012,0,Eunomia
14907,4001336210,0.0108,0,Eunomia
14907,4029498210,0.0012,0,Eunomia
14907,4035415210,0.0024,0,Eunomia
14907,4048171210,0.0012,0,Eunomia
14907,4059173210,0.0024,0,Eunomia
14907,4109685210,0.0012,0,Eunomia
14907,4112343210,0.047,0,Eunomia
14907,4113008210,0.0048,0,Eunomia
14907,4116491210,0.0048,0,Eunomia
14907,4132546210,0.0108,0,Eunomia
14907,4134304210,0.0012,0,Eunomia
14907,4149245210,0.0012,0,Eunomia
14907,4152936210,0.0024,0,Eunomia
14907,4155034210,0.0036,0,Eunomia
14907,4156265210,0.0024,0,Eunomia
14907,4218389210,0.006,0,Eunomia
14907,4237458210,0.0024,0,Eunomia
14907,4266809210,0.0759,0,Eunomia
14907,4278672210,0.0024,0,Eunomia
14907,4280726210,0.0012,0,Eunomia
14907,4283893210,0.1337,0,Eunomia
14907,4285898210,0.0771,0,Eunomia
14907,4294548210,0.0084,0,Eunomia
14907,4296204210,0.0012,0,Eunomia
14907,4296205210,0.0012,0,Eunomia
14907,40481087210,0.1193,0,Eunomia
14907,40486433210,0.0012,0,Eunomia
14909,28060210,0.0125,0,Eunomia
14909,30753210,0.0939,0,Eunomia
14909,78272210,0.0063,0,Eunomia
14909,80180210,1,0,Eunomia
14909,81151210,0.0125,0,Eunomia
14909,81893210,0.0271,0,Eunomia
14909,134438210,0.0021,0,Eunomia
14909,192671210,1,0,Eunomia
14909,195588210,0.0063,0,Eunomia
14909,198199210,0.0021,0,Eunomia
14909,257012210,0.0042,0,Eunomia
14909,258780210,0.0021,0,Eunomia
14909,260139210,0.0313,0,Eunomia
14909,261325210,0.0021,0,Eunomia
14909,372328210,0.0021,0,Eunomia
14909,378001210,0.0084,0,Eunomia
14909,381316210,0.0021,0,Eunomia
14909,439777210,0.0042,0,Eunomia
14909,4001336210,0.0104,0,Eunomia
14909,4048171210,0.0021,0,Eunomia
14909,4109685210,0.0021,0,Eunomia
14909,4112343210,0.0605,0,Eunomia
14909,4113008210,0.0042,0,Eunomia
14909,4116491210,0.0063,0,Eunomia
14909,4132546210,0.0104,0,Eunomia
14909,4134304210,0.0063,0,Eunomia
14909,4142905210,0.0021,0,Eunomia
14909,4152936210,0.0021,0,Eunomia
14909,4155034210,0.0042,0,Eunomia
14909,4218389210,0.0042,0,Eunomia
14909,4266809210,0.2902,0,Eunomia
14909,4283893210,0.1211,0,Eunomia
14909,4285898210,0.2296,0,Eunomia
14909,4294548210,0.0063,0,Eunomia
14909,40481087210,0.1086,0,Eunomia
14909,40486433210,0.0021,0,Eunomia
17492,28060210,0.0125,0,Eunomia
17492,30753210,0.0939,0,Eunomia
17492,78272210,0.0063,0,Eunomia
17492,80180210,1,0,Eunomia
17492,81151210,0.0125,0,Eunomia
17492,81893210,0.0271,0,Eunomia
17492,134438210,0.0021,0,Eunomia
17492,192671210,1,0,Eunomia
17492,195588210,0.0063,0,Eunomia
17492,198199210,0.0021,0,Eunomia
17492,257012210,0.0042,0,Eunomia
17492,258780210,0.0021,0,Eunomia
17492,260139210,0.0313,0,Eunomia
17492,261325210,0.0021,0,Eunomia
17492,372328210,0.0021,0,Eunomia
17492,378001210,0.0084,0,Eunomia
17492,381316210,0.0021,0,Eunomia
17492,439777210,0.0042,0,Eunomia
17492,4001336210,0.0104,0,Eunomia
17492,4048171210,0.0021,0,Eunomia
17492,4109685210,0.0021,0,Eunomia
17492,4112343210,0.0605,0,Eunomia
17492,4113008210,0.0042,0,Eunomia
17492,4116491210,0.0063,0,Eunomia
17492,4132546210,0.0104,0,Eunomia
17492,4134304210,0.0063,0,Eunomia
17492,4142905210,0.0021,0,Eunomia
17492,4152936210,0.0021,0,Eunomia
17492,4155034210,0.0042,0,Eunomia
17492,4218389210,0.0042,0,Eunomia
17492,4266809210,0.2902,0,Eunomia
17492,4283893210,0.1211,0,Eunomia
17492,4285898210,0.2296,0,Eunomia
17492,4294548210,0.0063,0,Eunomia
17492,40481087210,0.1086,0,Eunomia
17492,40486433210,0.0021,0,Eunomia
17493,28060210,0.0125,0,Eunomia
17493,30753210,0.0939,0,Eunomia
17493,78272210,0.0063,0,Eunomia
17493,80180210,1,0,Eunomia
17493,81151210,0.0125,0,Eunomia
17493,81893210,0.0271,0,Eunomia
17493,134438210,0.0021,0,Eunomia
17493,192671210,1,0,Eunomia
17493,195588210,0.0063,0,Eunomia
17493,198199210,0.0021,0,Eunomia
17493,257012210,0.0042,0,Eunomia
17493,258780210,0.0021,0,Eunomia
17493,260139210,0.0313,0,Eunomia
17493,261325210,0.0021,0,Eunomia
17493,372328210,0.0021,0,Eunomia
17493,378001210,0.0084,0,Eunomia
17493,381316210,0.0021,0,Eunomia
17493,439777210,0.0042,0,Eunomia
17493,4001336210,0.0104,0,Eunomia
17493,4048171210,0.0021,0,Eunomia
17493,4109685210,0.0021,0,Eunomia
17493,4112343210,0.0605,0,Eunomia
17493,4113008210,0.0042,0,Eunomia
17493,4116491210,0.0063,0,Eunomia
17493,4132546210,0.0104,0,Eunomia
17493,4134304210,0.0063,0,Eunomia
17493,4142905210,0.0021,0,Eunomia
17493,4152936210,0.0021,0,Eunomia
17493,4155034210,0.0042,0,Eunomia
17493,4218389210,0.0042,0,Eunomia
17493,4266809210,0.2902,0,Eunomia
17493,4283893210,0.1211,0,Eunomia
17493,4285898210,0.2296,0,Eunomia
17493,4294548210,0.0063,0,Eunomia
17493,40481087210,0.1086,0,Eunomia
17493,40486433210,0.0021,0,Eunomia
18342,28060210,0.0125,0,Eunomia
18342,30753210,0.0939,0,Eunomia
18342,78272210,0.0063,0,Eunomia
18342,80180210,1,0,Eunomia
18342,81151210,0.0125,0,Eunomia
18342,81893210,0.0271,0,Eunomia
18342,134438210,0.0021,0,Eunomia
18342,192671210,1,0,Eunomia
18342,195588210,0.0063,0,Eunomia
18342,198199210,0.0021,0,Eunomia
18342,257012210,0.0042,0,Eunomia
18342,258780210,0.0021,0,Eunomia
18342,260139210,0.0313,0,Eunomia
18342,261325210,0.0021,0,Eunomia
18342,372328210,0.0021,0,Eunomia
18342,378001210,0.0084,0,Eunomia
18342,381316210,0.0021,0,Eunomia
18342,439777210,0.0042,0,Eunomia
18342,4001336210,0.0104,0,Eunomia
18342,4048171210,0.0021,0,Eunomia
18342,4109685210,0.0021,0,Eunomia
18342,4112343210,0.0605,0,Eunomia
18342,4113008210,0.0042,0,Eunomia
18342,4116491210,0.0063,0,Eunomia
18342,4132546210,0.0104,0,Eunomia
18342,4134304210,0.0063,0,Eunomia
18342,4142905210,0.0021,0,Eunomia
18342,4152936210,0.0021,0,Eunomia
18342,4155034210,0.0042,0,Eunomia
18342,4218389210,0.0042,0,Eunomia
18342,4266809210,0.2902,0,Eunomia
18342,4283893210,0.1211,0,Eunomia
18342,4285898210,0.2296,0,Eunomia
18342,4294548210,0.0063,0,Eunomia
18342,40481087210,0.1086,0,Eunomia
18342,40486433210,0.0021,0,Eunomia
18345,28060210,0.0072,0,Eunomia
18345,30753210,0.1006,0,Eunomia
18345,78272210,0.0061,0,Eunomia
18345,80180210,1,0,Eunomia
18345,80809210,6e-4,0,Eunomia
18345,81151210,0.0072,0,Eunomia
18345,81893210,0.0311,0,Eunomia
18345,134438210,0.0011,0,Eunomia
18345,195588210,0.0056,0,Eunomia
18345,196456210,6e-4,0,Eunomia
18345,198199210,6e-4,0,Eunomia
18345,198809210,6e-4,0,Eunomia
18345,257012210,0.0083,0,Eunomia
18345,258780210,6e-4,0,Eunomia
18345,260139210,0.0461,0,Eunomia
18345,317576210,0.0017,0,Eunomia
18345,321042210,6e-4,0,Eunomia
18345,372328210,0.0067,0,Eunomia
18345,375671210,0.0022,0,Eunomia
18345,378001210,0.0078,0,Eunomia
18345,439777210,0.0022,0,Eunomia
18345,4001336210,0.0106,0,Eunomia
18345,4029498210,6e-4,0,Eunomia
18345,4035415210,0.0011,0,Eunomia
18345,4048171210,0.0011,0,Eunomia
18345,4056621210,0.0011,0,Eunomia
18345,4084167210,6e-4,0,Eunomia
18345,4109685210,6e-4,0,Eunomia
18345,4112343210,0.0761,0,Eunomia
18345,4113008210,0.0011,0,Eunomia
18345,4116491210,0.0039,0,Eunomia
18345,4132546210,0.0106,0,Eunomia
18345,4134304210,0.0028,0,Eunomia
18345,4142905210,6e-4,0,Eunomia
18345,4149245210,6e-4,0,Eunomia
18345,4152936210,0.0022,0,Eunomia
18345,4155034210,0.0022,0,Eunomia
18345,4156265210,0.0028,0,Eunomia
18345,4218389210,0.005,0,Eunomia
18345,4237458210,0.0033,0,Eunomia
18345,4266809210,0.1878,0,Eunomia
18345,4278672210,0.0028,0,Eunomia
18345,4280726210,0.0011,0,Eunomia
18345,4283893210,0.1217,0,Eunomia
18345,4285898210,0.1728,0,Eunomia
18345,4294548210,0.0067,0,Eunomia
18345,4296204210,0.0017,0,Eunomia
18345,4296205210,0.0039,0,Eunomia
18345,4310024210,0.0044,0,Eunomia
18345,40481087210,0.1044,0,Eunomia
18345,40486433210,0.0017,0,Eunomia
18346,28060210,0.0072,0,Eunomia
18346,30753210,0.1006,0,Eunomia
18346,78272210,0.0061,0,Eunomia
18346,80180210,1,0,Eunomia
18346,80809210,6e-4,0,Eunomia
18346,81151210,0.0072,0,Eunomia
18346,81893210,0.0311,0,Eunomia
18346,134438210,0.0011,0,Eunomia
18346,195588210,0.0056,0,Eunomia
18346,196456210,6e-4,0,Eunomia
18346,198199210,6e-4,0,Eunomia
18346,198809210,6e-4,0,Eunomia
18346,257012210,0.0083,0,Eunomia
18346,258780210,6e-4,0,Eunomia
18346,260139210,0.0461,0,Eunomia
18346,317576210,0.0017,0,Eunomia
18346,321042210,6e-4,0,Eunomia
18346,372328210,0.0067,0,Eunomia
18346,375671210,0.0022,0,Eunomia
18346,378001210,0.0078,0,Eunomia
18346,439777210,0.0022,0,Eunomia
18346,4001336210,0.0106,0,Eunomia
18346,4029498210,6e-4,0,Eunomia
18346,4035415210,0.0011,0,Eunomia
18346,4048171210,0.0011,0,Eunomia
18346,4056621210,0.0011,0,Eunomia
18346,4084167210,6e-4,0,Eunomia
18346,4109685210,6e-4,0,Eunomia
18346,4112343210,0.0761,0,Eunomia
18346,4113008210,0.0011,0,Eunomia
18346,4116491210,0.0039,0,Eunomia
18346,4132546210,0.0106,0,Eunomia
18346,4134304210,0.0028,0,Eunomia
18346,4142905210,6e-4,0,Eunomia
18346,4149245210,6e-4,0,Eunomia
18346,4152936210,0.0022,0,Eunomia
18346,4155034210,0.0022,0,Eunomia
18346,4156265210,0.0028,0,Eunomia
18346,4218389210,0.005,0,Eunomia
18346,4237458210,0.0033,0,Eunomia
18346,4266809210,0.1878,0,Eunomia
18346,4278672210,0.0028,0,Eunomia
18346,4280726210,0.0011,0,Eunomia
18346,4283893210,0.1217,0,Eunomia
18346,4285898210,0.1728,0,Eunomia
18346,4294548210,0.0067,0,Eunomia
18346,4296204210,0.0017,0,Eunomia
18346,4296205210,0.0039,0,Eunomia
18346,4310024210,0.0044,0,Eunomia
18346,40481087210,0.1044,0,Eunomia
18346,40486433210,0.0017,0,Eunomia
18347,28060210,0.0108,0,Eunomia
18347,30753210,0.0434,0,Eunomia
18347,78272210,0.0036,0,Eunomia
18347,80180210,1,0,Eunomia
18347,81151210,0.0157,0,Eunomia
18347,81893210,0.0108,0,Eunomia
18347,134438210,0.0012,0,Eunomia
18347,195588210,0.0036,0,Eunomia
18347,257012210,0.0096,0,Eunomia
18347,260139210,0.0494,0,Eunomia
18347,261325210,0.0012,0,Eunomia
18347,317576210,0.0012,0,Eunomia
18347,321042210,0.0012,0,Eunomia
18347,372328210,0.0012,0,Eunomia
18347,375671210,0.0036,0,Eunomia
18347,378001210,0.0072,0,Eunomia
18347,381316210,0.0036,0,Eunomia
18347,439777210,0.0012,0,Eunomia
18347,4001336210,0.0108,0,Eunomia
18347,4029498210,0.0012,0,Eunomia
18347,4035415210,0.0024,0,Eunomia
18347,4048171210,0.0012,0,Eunomia
18347,4059173210,0.0024,0,Eunomia
18347,4109685210,0.0012,0,Eunomia
18347,4112343210,0.047,0,Eunomia
18347,4113008210,0.0048,0,Eunomia
18347,4116491210,0.0048,0,Eunomia
18347,4132546210,0.0108,0,Eunomia
18347,4134304210,0.0012,0,Eunomia
18347,4149245210,0.0012,0,Eunomia
18347,4152936210,0.0024,0,Eunomia
18347,4155034210,0.0036,0,Eunomia
18347,4156265210,0.0024,0,Eunomia
18347,4218389210,0.006,0,Eunomia
18347,4237458210,0.0024,0,Eunomia
18347,4266809210,0.0759,0,Eunomia
18347,4278672210,0.0024,0,Eunomia
18347,4280726210,0.0012,0,Eunomia
18347,4283893210,0.1337,0,Eunomia
18347,4285898210,0.0771,0,Eunomia
